inputs,rating,id,word_length,date
"""Be careful as Uber is getting sloppy with overcharges, not providing credits, and charging Cancellation fees when it was not me who canceled. This All happened within the last week. Uber was late in arrival twice in the last week. They sent me a text message each time stating they would credit the next fare. It was only $1.99 for each ride. I never keep the text messages as I don't remember having this sort of problem. I ride quite a bit so I didn't think anything of the credits until the a couple days after the 2nd ride.""",1,2173,527,2017-02-21
"""I usually have good experiences with Uber but this one driver charged us for a cleaning fee, his vehicle was already a mess to begin with. Not sure why Uber doesn't do anything to protect consumers about these kinds of charges. We didn't bring anything with us or did we have any food or any accidents in the vehicle.""",3,2174,317,2019-06-02
"""While working for Uber, Uber gives you the option to do InstaPay so you can cash out up to 5 times a day, they boast, they also charge you $0.50 per transaction. I made two transactions on InstaPay the weekend of May 19/20. Although I never received my instapay transactions and was still charged the dollar for the transfers. Uber refuses to give my money back, stating that I accepted the fees! The problem with that statement is of course, that I never received what I paid fees for! If they do this to all of their drivers, I don't understand how they could ever have money problems!!! True scam artists & at least one very displeased Uber \""partner\"". Not to mention that if you drive food for them that they send the driver to restaurants far from you so they make more money??? Very unprofessional Uber, Shame On You!""",1,2175,822,2018-05-21
"""Yesterday I took 2 Uber, like I typically (if not daily) use. On my uber ride home, everything seemed normal. I had a nice chat with my driver as he dropped me off from a 10 min ride. Hours after, I see my Paypal and Credit card statements, and realize Uber has charged me $150 for a \""Cleaning Fee\"". They are suggesting that I made a mess to my drivers car. Apparently, the driver sent them a generic picture of a wet at and charge me $150. Mind you, this extra charge/modification was made some hours after my ride was completed.""",1,2176,530,2018-11-02
"""After driving for 2 weeks for Uber, I was expecting the $300 bonus that was promised after 50 rides. However, when I called, they said that since I made more than that, I'm not eligible for it. I was very mad and expected to receive the bonus in addition to whatever I made. However, they scammed me from the bonus as well as other drivers. DO NOT work or ride for them. They are an unethical company and scam their drivers from bonuses. I will not drive for them again and will discourage anyone from driving or riding for them again!""",1,2177,535,2017-12-23
"""Uber was absolutely horrible, I stepped outside of the vehicle for a moment and the car took off with my backpack. My backpack contained my keys, wallet, and everything else i had.  This is the worst taxi service that i have ever received, I would not advise using this service.""",1,2178,278,2015-09-12
"""I use Uber when I miss the bus after work sometimes. The last two times it says a reasonable price usually about 8-10 dollars. Then after booking the ride and confirming the flash new price which has been 13-14 dollars. Then it asks if I want to pay 25 dollars to get to pay 9.99 for the ride instead of the 13-14 dollar price. This has happened 3 times now. I'm sorry but I'm not gonna pay 25 bucks so that I can pay another 10 for the ride home. That's ridiculous.""",3,2179,466,2019-05-23
"""I've spent hours trying to register on the app. The support team hasn't been helpful. At this point I want compensation for the time invested in it. But of course these cheapskates won't pay out unless forced to.""",1,2180,212,2018-12-20
"""I always felt safer or more secure with a female driver. Though I only had one guy who was bizarre I never let anyone even female drivers know I live alone. All drivers were prompt. Clean vehicles. Only one was slightly irritated because I had a few grocery bags.""",4,2181,263,2019-03-21
"""Shortly after opening a Uber account, I was fraudulently charged for a Uber ride. My daughter uses and suggested how safe it is. I was in Florida boarding a plane to Wis, I received a call from an individual who asked \""where pick up\"" in very broken English. I told him i was boarding a plane and did not request, or need a ride. When I landed in Wis, to my dismay I was billed for a Uber driver driving from Wis airport to my Daugher's house. I was shocked! I immediately tried to contact Uber by phone. Only to find there is no way to contact Uber by phone, even in emergencies! I even had airport police assist to  no avail. I then went on Uber website to file request for refund. After numerous emails and providing supporting info to Uber customer support, the refund was denied. Uber position was a driver drove from airport to my daughter's house which I had in Uber favorites with No Rider! Really scary!! My daughter is concerned after I told her. I also provided a phone #  and requested Uber to call to no avail. After denial by Uber, I did file a formal request with American Express, and provided same info and support as to Uber. After reviewing, to my relief,  AE placed charge on hold and put a perm stop on any future fraudulent charges being submitted by Uber.""",1,2182,1277,2017-12-14
"""I took a ride on Sunday evening and didn't touch alcohol that night, absolutely no incident happened inside the car that night. Today I am being charged 150$ for a cleaning service!!! Drivers are scamming customers, making up stories so they can get extra cash. Uber should be ashamed of the service that they have been providing. It's very unethical and embarrassing for the company to keep people like that.""",1,2183,409,2018-12-18
"""When I had to go to work, it showed that the ride would be $8.24. So I agreed, when I finally got in the Uber after waiting for over 20 mins, I seen on my screen that I am being charged 20.41! So I am livid because I did not have 20.41 to have someone drive me 15 mins! The drive took back streets and did not follow the route. I tried calling and emailing Uber with no response. I would like a credit for the amount that was originally appeared on my acct.""",1,2184,457,2018-11-16
"""In suburban Tampa, we requested a car to Tampa International Airport. The driver, Lillie, was totally rude and incompetent. The vehicle had her own personal luggage in the back, so there was no room for ours. Her comment, in barely understandable English, was that we should have said the ride was to the airport.  Duh. Apparently she did not know that Tampa International Airport is an actual airport.  She slammed the door and yelled that we would have to call another Uber. If you need an Uber in Tampa, be sure you don't get Lillie.""",1,2185,536,2017-04-26
"""I was totally ripped off by an incompetent driver who wasted 25 mins of my time so I missed a paid appointment and got charged 35$ for what should have been a 20 fare.  After 4 attempts they finally credited me 4$ .... Are you kidding!! They didn't even read my text complaint.  Total losers... Take a real taxi.""",1,2186,312,2015-03-18
"""I ordered UberPool, with 30% discount, the ride price was $5. Uber asked me if I want to walk and pay cheaper. I didn't want to walk and price got $9. I canceled and tried again, and again, from $5 (with discount) price got $9. I was trying to contact Uber - no way. I took taxi. Now I'm trying to reach Uber to get to know what to expect and why price got up - Uber has no customer service and no way to contact Uber.""",1,2187,418,2019-04-09
"""We love Uber. We have never had to wait over three minutes for a ride. The cars are always clean, and every driver has been courteous and professional, and speaks audible English. We have yet to meet one that does not enjoy working for Uber.""",5,2188,241,2017-03-14
"""Uber is on so fast haven't had any issues with the company or any of the drivers. I'm always nervous getting a ride from someone I don't know but that is why I count on the Uber company to research the people that work for them...""",3,2189,230,2019-03-10
"""I ordered delivery via UberEats. My order came missing many items and when I called the restaurant they were very apologetic and offered to refund my money. Since I paid via the app I had to contact Uber customer service to request a refund. Not only did Uber refuse to give me a refund, even though the restaurant agreed but they would not even bother telling me why. They simply did not respond to my follow up emails asking why I could not get my $27 back. This is the worst customer service I have ever experienced. I will never use Uber or Uber Eats again.""",1,2190,561,2019-02-08
"""I had this horrific driver named Maria Paola. I'm shocked at her 5 star reviews. When she arrived, she didn't even look at me. She probably took one glance at me, saw I was an ugly, stereotypical-looking Asian, and was disgusted. I got in, and she continued to stare straight ahead. I smiled and said a friendly \""Hi,\"" and she barely said anything back. I told her where I wanted to go in a polite and friendly way, and she didn't respond. I could feel the DISDAIN and DISGUST from her through the entire ride. I respectfully asked her a question about Uber, since I hadn't ridden it many times before. She responded with curtness and condescension. I normally enjoy talking with people, but she looked so repulsed with me, from beginning to end, that I didn't dare converse with her. It was an incredibly awkward and painful ride. When we got near my destination, she rudely asked me if that was where it was. I patiently directed her to the actual destination nearby. Her condescension was very clear through her refusal to take a glance at me,   and curt answers. I could feel the disdain throughout the entire ride - it was hanging in the air. When I got off, she muttered something like \""Have a good one\"" in the most robotic way, like she didn't mean it at all, and still stared straight ahead. She thought I was so gross, she never took a glance in my direction - I would probably blind her. :PThat was an extremely painful experience - but typical for what I get anywhere in SF. The disgust for what people WRONGLY see as lowly, unattractive, older, immigrant Asians is extreme in SF - and anywhere else. But, in fact, I'm US-born - much more American than she is - and probably younger than her. And I'm surely much cooler than she is. :P But she couldn't tell, and didn't want to know. I was surprised to see she had 5 stars on Uber - that means she's friendly, smiley, warm, and conversant with OTHER people. Other riders even wrote that she's \""friendly and approachable.\"" WOW, she was the COMPLETE OPPOSITE with me - and rude, too, with a repulsed vibe that was very obvious throughout the whole interaction. The disgust against Asians like me is more overt from non-Asian immigrants - and she must've been one, from Latin America. Uber - please fire her. ALL UBER DRIVERS need to treat ALL RIDERS with the same level of genuine warmth, friendliness, and care. Don't single out some riders for cold, rude, disgusted treatment for ANY REASON - especially if the riders are friendly, polite, well-dressed, and professional!Uber's response was uncaring and unprofessional. I don't think I'll ride Uber again. And please, BOYCOTT them.""",1,2191,2641,2019-03-23
"""I have had a positive experience with Uber and it's the company that I contact when I need fast service. When it mattered they were there and always on time and I am thankful for that.""",5,2192,184,2017-10-10
"""had to change my existing credit card with Uber for some reason.  This change has been a disaster.  have done atleast 3 times a scan of my card, uber has taken mandatorily some INR 70 bucks, which i have been assured will be netted in my first ride.  Sadly, the verification against the same card has happened 4 times, but on requesting for a ride, Uber promptly tells me that the card is invalid.  Now the same card i use everywhere online and is being accepted is making me worry whether UBER is already over capacity and not taking new customers as it cannot service and giving arbitrary reasons for NO SERVICE.""",1,2193,614,2014-12-06
"""I schedule two Ubers for a trip to the airport for a group of 6. The first Uber arrived and took half of the group. The second Uber was late. As per their policy, I was credited $10 for being late. I could see the Uber coming up the street, then turn around and cancel us. He said he had car trouble. My guess is he had just been notified he lost $10 for running late and decided not to complete the ride. There were no other rides available for more than an hour. We had to drive ourselves and pay for parking for the entire trip, plus pay for the additional Uber which we would not have needed if I knew we were driving ourselves. Uber just sent a canned response/apology. Unacceptable service!""",1,2194,696,2018-12-06
"""Works ONLY if you are LEAVING a major metro area. Any suburban stuff, just call a cab. My driver showed up reeking of meth, ran over a median strip. Wildly insane service. Plus, try calling any time that's not convenient. \""NO DRIVER AVAILABLE\"". F-this.""",1,2195,252,2015-03-01
"""I have enjoyed Uber until 03/14/2016. Now I'm done. I'm at a Marriott in DC. Driver calls and asks where I am. I'm in front. He says no you're not. He realizes he is not at the front entrance and tells me to walk around back. I said no. He said then cancel the trip. I cancelled, rebooked, the same driver took the route! I cancelled again and took a taxi. Uber charged me $5 each for the cancellations. YOU CAN NOT CONTACT ANYONE WITH UBER. It was easy to get a credit, but not a refund. YOU STEAL MY MONEY AND GIVE ME A CREDIT! Never again Uber. I will never use Uber again.""",1,2196,576,2016-03-15
"""App login issue, registration issue. Customer service has no phone number. To solve simple problems, you will see several non sense emails. No one will solve your problem. Bottom line , bad company, they do only show as a good customer service but have no solution for customer. DONT USE UBER, ITS A TROUBLE.""",1,2197,308,2016-06-01
"""It would be helpful if the drivers spoke English. It makes me wonder how they got their driver's license without knowing English. I had one driver do a good job but was upset and I had no way to talk to him and find out what he wanted me to do because he didn't speak or understand English. Does Uber care about the language skills? Does Uber double check to see if the drivers have legal licenses?""",3,2198,398,2019-03-06
"""They do not pay enough anymore to work for. Does not even cover costs to operate and maintain a vehicle AND make a minimum wage from. Too many short rides which = NO MONEY. $2.96 each short ride. They have implemented price cuts, and they have reinforced surges (which are your only REAL hope for making enough money to pay bills) to where it is almost impossible to get a surge fare now unless you're downtown on a Saturday night, which might I add all other drivers are there, too, giving you even more competition. """,1,2199,518,2016-11-23
"""We had a great driver last Sunday from LaGuardia to Times Square. The cost was $31. When I scheduled a pickup Friday for our ride back to LaGuardia the price was $51. After waiting for several hours to get some type of confirmation that we would be picked up, we ended up using yellow taxi which was only $45. Just be sure to compare $$ when you travel. Our yellow taxi driver we spoke to the night before at 9 pm said he would be waiting for us at our 4:30 am to pick us up, and there he was waiting when we came out at 4:30 am. That is what I call service. Tried contacting Uber but as you know no calls allowed.""",2,2200,614,2018-07-07
"""Very useful, took several short trips, drivers very willing to help, tracking info on smartphone really great, drivers offered to charge my phone, give directions too.""",5,2201,167,2018-07-14
"""Our son accidentally left his bag in the backseat of his Uber ride. The driver had two other rides after our sons. We contacted Uber (which wasn't easy, there's hardly any working phone numbers) asking for them to message the other riders and find out if they accidentally took the bag. Even armed with a police report, Uber has done nothing to help resolve the matter. Clearly, riders should always remove their belongings and hopefully drivers will check the backseat to make sure it is empty. Sadly, this didn't happen and our son's personal belongings are in the hands of criminals with Uber's blessing.""",1,2202,607,2015-12-21
"""I have used this service a few times, the only issue I had was updating my address. I still can't figure out where that is on my app. My delivery driver always has to call me to get my address. But other than that I feel this is a great service and it kinda sucks that you need to get a business license now to be a driver. Hope rates don't go up.""",4,2203,347,2019-03-08
"""Both drivers were early and courteous. They were both efficient drivers and got us to our destination on time. The only objection was their route of travel. Since it was our first experience we did not know we could have told them there was a faster more direct route to our destination.""",5,2204,287,2018-07-30
"""Neither I, nor my friend had used Uber before but had heard their drivers were friendly from a friend of mine. On New Year's Eve of this year (2018) we (my friend and I) first used them to take us a couple miles from where we were to a club and it cost us $10, not including the tip. This was around 9:30 p.m. The driver was polite and was there within minutes of us ordering it. No problem. At the end of our night then, around 1:15 a.m. we called again to have them take us home. Now my house is roughly 10 min from the club so however any miles that is, I don't know, but when we ordered the Uber from the club the amount came to a little over $47. YES, I said over $47! And that was just to get ME home, without tip, and not even getting my girlfriend home! """,1,2205,762,2018-01-05
"""The surge pricing is ridiculous. My coworker and I went to a concert last night. The venue has a designated Uber dropoff and pick up spot so we went there after the concert to call for a ride. Come to find out that our driver was about a 15 minute walk up a muddy hill nowhere near the pickup site. We were forgiving, as we were just happy to have a ride until we got a receipt for $170 due to the surge pricing! We were of course shocked since the ride to the venue cost $36. Needless to say we will not be using uber ever again. I work too hard to be robbed while trying to enjoy one night of fun.""",1,2206,599,2016-08-10
"""I have used Uber in Orlando and NYC. The use of the current technology helps to obtain ground transportation very fast but the exception is during a rainstorm. In NYC, I had challenges obtaining transportation.""",4,2207,210,2017-09-19
"""I gave a tip to a driver and he was almost very thankful, told me it is rare to get a tip because Uber does not encourage it. Most everyone should be encourage to tip if the service is provided.""",3,2208,194,2018-07-22
"""WARNING: Take a screenshot of the fare you are agreeing with Uber to charge you, you may need it when they change the fare later. Uber increased their agreed to fare with me after the trip was in progress. When asked about it they denied it. Disputing it they then said their driver may not have taken the most efficient route possible. Fact is he did take the most efficient route possible as if that would give them a reason for raising their already agree to fare anyway. I can not trust them and will not give them another chance so you need to know this happens.""",1,2209,567,2017-05-29
"""I USE to drive for Uber but no more. Uber screws their drivers over...especially when they offer the guaranteed rates. You can never find out exactly how you're doing to see if you still qualify for the guarantee so you have to continue driving the entire 30-50 hrs to find out you did not qualify because of some stupid technicality....like 89.3% acceptance rate._x000D_They also screw over their customers. I had a rider get into my car by mistake so she still wanted to ride with me. When she cancelled her original request they charged her a $5 fee & when she put in another request while sitting in my car it gave her a different driver so she had to keep cancelling those drivers while being charged a cancellation fee until the uber app gave her my car as the right driver._x000D_Unlike Lyft, Uber does not pay too fees either.""",1,2210,834,2015-12-10
"""This is worse than yellow cab.""",1,2211,30,2016-01-13
"""Recently I got charged 2 $5 cancellation fees for requesting rides I did not request. I have no idea how they got requested and Uber not only didn't help but charged me for it! The fact that I have never cancelled a trip, that the requests were 10 mins apart (odd), and the customer is always right (if you want them to return) should have been enough for them to waive these fees. But they didn't. And I couldn't get anyone on the phone only email. They kept sending the same boiler plate email that they had investigated and the fees were legit. Terrible customer service that is going to cost them money. My husband and I were using them for work and personal and have since deleted our accounts. Now using Lyft.""",1,2212,715,2017-04-25
"""We tried getting an Uber THREE time and they canceled on us each time and waited until the last minute to cancel on us. This is terrible customer service. It's honestly unbelievable. DONT USE UBER.""",1,2213,197,2017-03-16
"""I had to have some surgery 3miles from my house a couple of fridays ago in Plano TX. My friend set up Uber since i could not drive for 24hours and she cannot drive at the moment. The Uber account was in her name and account..nice guy picked us up..drove 3miles to surgery center..i asked my friend how much was the service...she stated it was on her credit card. The driver said we could call him direct and he would give us a cheaper rate for the drive home a few hours later. I'm still loopy on anesthetia but my frjend tells me tge roundtrip was 70.00!!! WTF?! For 6miles roundtrip...are you kidding me?! I slept off my drugs..then next day told her we were highly ripped off..and she needs to lose that driver's number..and i need to findout how to lodge a complaint. Well I do not have an account..so i cannot set a complaint..if i want to set up an account...and give them my credit card number..then i can lodge a complaint..I am not about to give them my credit card number!!!! So make sure you get an rate estimate ahead of time...maybe in writting.. I am going to my friend and request her account info so I can lodge a proper complaint. There was no inclement weather...no high time or traffic nothing to warrant such overages. I will keep you posted and if no satisfaction i will post you the driver's name and number..to avoid this guy...DANG""",1,2214,1355,2015-12-31
"""My grandson who is 19, took care of the computer/iPad stuff in Texas, smooth as clockwork, priced very fair. Both from Houston to Dallas and round trip.""",5,2215,152,2018-07-13
"""I had a pre scheduled uber ride on 02/22/2019.  I received a notice that the UBER driver, Charles had arrived at my home, but no UBER car outside. I walked the block to locate the UBER driver with no success. Then. UBER charged me for a missed ride.  Bad UBER!!!""",1,2216,262,2019-03-02
"""Well when I sign up with Uber I was looking for some extra income on the side. In the beginning it started pretty slow, but I figured some things out to make decent money using Uber. Like some of the previous reviews the money you make doesn't really cover all of your expenses like gas, car maintenance, etc. For example your total trip fee is 407.80 - Uber fee 103.21 = my actual earnings 304.59 - gas $70 = 234.59 for about 27 online hours. Which comes out to be about 8.69/hr below minimum wage. I put up with it because I needed the money. """,1,2217,545,2017-01-25
"""I have seen both sides to the Uber Coin and trained  people in customer service.  In this regard the Uber APP which if you accept as a driver or rider, are now a slave too and the APP is flawed for both parties, without any personal interaction, which is a major flaw in relation to Customer Service. _x000D_I can give you loads of stories of when the APP has failed for many different reasons and Uber taking no responsibility for a flawed APP especially on an android phone._x000D_You work your butt off under Uber to ends meet and Uber takes 20% of all fares before tax, so surging is required so they get more money not the driver.  _x000D_As this is an arrangement between three different parties with no mediator, your ethic or values will determine if this will become so called great company based on customer service or not, the current situation for drivers and the demands put these private drivers under to have access to the APP are difficult, yet your response even with new drivers to the industry, will get a go or not, if you give them a low rating like 4 out of 5.  Anything lower than a 4 from a client get ready for a meeting with Uber, so just remember if you are in a bad mood don't give driver a low rating for your mood swing they will loose their jobs._x000D_So all around Uber wins, and rider or driver being the foot fodder for Uber.  Do you want to be their slave via a flawed APP that is now so big you will need  to carry a laptop or desk top to run it correctly?""",2,2218,1493,2015-12-23
"""Fraudulent promotions - I wish I could give them a ZERO rating! I've had many problems with Uber in the past. This time it is it!! NEVER AGAIN! I signed up a new rider using my link and I was suppose to receive a monetary credit toward future rides. They issued it in Taiwanese dollars!! Does that make any sense?! When I emailed them 3x, same generic response, you can't use Taiwanese credit for your fares. Umm I know! Then why did you issue it?! I didn't use, apply, or signed the person in Taiwan!! Seriously the worst company and I don't know how they still get away hiring criminals as drivers!!""",1,2219,601,2018-10-26
"""I like the service, it is convenient to order food. Uber has many varieties of restaurants to choose from. The food is delivered. This is a good service for busy people. It is also convenient for getting to your destination.""",5,2220,224,2019-03-09
"""I've spent a total of 3 hours over 8 days trying to install UBER on my phone. I type in my phone number and it asks me for my password. Seems pretty simple. I type in my password and I'm told it's the incorrect password. I know this to not be true, so I try again, more carefully and still get the incorrect password message. I type in the email address associated with my password and am told it's not the correct email address. I try and reset my password and fall into an infinite loop that doesn't give me a response. """,1,2221,522,2017-08-21
"""Prebooking a day ahead and been canceled by Uber two minute before pick-up time. Owing Uber has problem get payment from PayPal. The first time try to book Uber, pre booking pick-up from ** to 74/82 Jells Road, Wheeler Hill, Vic.3150 at 08:10 am 08-03-2018. At 08:07 am 08-03-2018 received a txt from ** that you can not arrange my order, owing to has problem to get payment from PayPal. I wonder what type of attitude you are? You should connect me within hour after my booking to solve it out, not until final pick-up time. I am very unhappy and disappointed to Uber.""",1,2222,569,2018-03-10
"""Not a regular user of Uber but the five times. Uber it was convenient, safe, and reasonable priced. Much less than a DUI and paying for airport parking.""",5,2223,152,2018-07-22
"""I have used Uber several times and so far I am very happy with the company and how easy it's to set up an account. I love that they are constantly upgrading features with their company making customer feel safe about taking Uber. They arrive in a very timely manner and the drivers I have had have all been professional. I love that they add a feature that signals the drivers letting them know who you are when you are standing in a crowded area, it's no fun having your car drive past you and having to wait for them to come back around the block to try and find you.""",5,2224,569,2019-03-15
"""Drive with Uber you need to get better. I currently drive for Uber but am concerned with some drivers taking advantage of people with disabilities. I had picked up a Uber customer who had a 3 star rating, which to me I thought there was something wrong but still decided to accept the ride. When I picked up the gentleman I realized he was blind. As he got in my car we had a conversation and he told me that I was the quickest pick up he has ever gotten and asked me why. He told me he usually has to keep requesting Ubers over and over. I know why. It's because the drivers are declining a 3 star rider. I told him it was because I don't pass up any opportunities to pick people up to get them to their destination. He was the most kindest man I have ever met and I realized that other drivers have given him low ratings just because he had a disability.""",1,2225,856,2019-10-13
"""Uber has provided me and my family with a quick and easy way to get around that doesn't break the bank. I have had very few issues with Uber, the toughest part is usually when travelling internationally, trying to get picked up in multi-level airport parking structures.""",5,2226,270,2019-03-16
"""If your in the san fransico area be on high alert. Uber drivers don't go through background check , all they need is a car, license and to be approved by a \""inspector\"" to begin picking people up . I take it upon myself to look up the person picking me up & I've used Uber twice already. On my second trip I was to get picked up by a Akeem Davis and when I loomed his up a ton of red flags were popping up. I immediately cancelled and contact Uber yet they have refused to respond to the concerns I've asked them about regarfing these workers. Don't trust Uber drivers.""",1,2227,568,2015-07-28
"""I just wanted to know why Customer Rating is displayed on Uber app... What it is related to... So based on this rating, do drivers have authority to cancel our booking?? Or just to show customer that you have to keep quiet if at all you are unsatisfied with the experience... I mean we should give a rating of 5 to all drivers so that they should give us a rating of 5... From my point of view, customer should have a chance to rate a driver as it can be useful for other customers while selecting a cab... But in this case, I just wanted to know why you are providing drivers to rate us... So in this case, as how Uber drivers will be asking us to give rating of 5, we should also ask them to give rating of 5... So do I mean it correct?? """,1,2228,740,2017-05-02
"""My ride was fine with Uber driver, l wanted to tip him, however site says my password wrong so I go to reset and use that password and it says the password already been used, by the way this just 2nd time I used Uber. Their verification to do anything is totally ridiculous. I've spent over 30 mins playing I'm not a robot over and over till I've so mad I given up! All I wanted to do is give a tip!""",1,2229,399,2018-07-03
"""I wanted to finally write a review regarding obtaining help from Uber as a driver. This company absolutely sucks when a driver needs help with the app. I was driving with no issues for 4 weeks and then was placed as â€œwaitlistedâ€ for no reason at all as my record is spotless. After 8 weeks with no support at all or responses to weekly e-mails to the â€œHELPâ€ feature all I got back was â€œI understand but please wait for 5-7 days for review.\"" Well it has been over 8 weeks during the busiest time of the year and still no help. Your company absolutely sucks with help.""",1,2230,576,2018-01-05
"""This was the worst experience I have ever had. Customer service was horrendous, and my issue was NEVER resolved. If you can avoid ever using these two companies that would be the best option for you. Go bank and Uber support are filled with people who do not know what they are doing. All I wanted to do was set up my Uber Visa Debit Card for rewards and it turned into 7 hours on the phone between both companies, I can't tell you how many \""disconnected\"" (hung up on) calls I had. AVOID AVOID AVOID.""",1,2231,500,2019-02-21
"""I CALLED FROM HOSPITAL TO GET RIDE HOME AFTER SURGERY,I WAS WHEELED DOWN TO ENTRANCE OF JFK MEDICAL CENTER GOT INTO UBER CAR HE TOLD ME I CANCLED RIDE AND WOULD NOT TAKE ME HOME.HE SAID HE HAD ANOTHER FAIR AND MADE ME GET OUT.THIS IS BULL $#*!,AND THEY CAN STICK THEIR 6$ CANCEL FEE YOU KNOW WHERE.I WILL NEVER USE UBER AGAIN.""",1,2232,326,2019-03-12
"""Uber is great for infrequent rides like to events at small venues, trips to the airport, etc. It features reasonable convenience and cost; however, surge pricing punished folks who had come to depend on Uber for more frequent usage.""",4,2233,232,2019-03-14
"""I requested a ride from Times Square to the Statue of Liberty. The rate was $26 and supposed to take 20 mins. There was a lot of traffic so I didn't think much of the long ride until I started to notice all the cars had New Jersey plates. We were in Hoboken because our driver had obviously taken a wrong turn somewhere. To make matters worse he spoke little English so he could not explain what was going on. At one point he turned onto an entrance ramp in error and tried backing up it. When that didn't work he turned around and drove the wrong way. When we finally got to the New Jersey side of the ferry I received the final fare from Uber at $77! When I filed a complaint they said I had input the wrong address so it's my fault we ended up in New Jersey and refused to refund me the fare. Numerous emails back and forth got me nowhere so I am left having to dispute the charge with my credit card. Stay away from this scam artist company.""",1,2234,945,2018-07-20
"""UBER SUCKS! MY DRIVER NEVER SHOWED UP. I GOT A TEXT SAYING MY DRIVER WOULD B HERE IN 3 MINS AND I WAITED AN HOUR. I never received any pictures email or phone numbers either. I CALLED YELLOW CAB AND SOMEONE WAS HERE IN 5 MINS. THEY HAVE NO PERMITS AND THEY NEED TO B SHUT DOWN. THEY ALSO HAVE NO COMMERICAL INSURANCE. SO IF YOUR DRIVER GETS IN AN ACCIDENT YOU WILL NOT BE COVERED!!! HOW UNSAFE. F*** THAT COMPANY! NEVER AGAIN.""",1,2235,426,2014-09-04
"""There are too many issues with safety and abuse. After trying Uber, I just prefer the safety and predictability of a regular cab service. My driver made me uncomfortable, for the small amount extra I pay, for the amount I use a cab, I cannot justify using Uber. Maybe if I needed a cab more often I would think differently, and I do believe that companies like Uber are changing the playing field, but not for me.""",1,2236,413,2019-03-06
"""Monday evening 08-22-16; Myself, My Husband, Sister and Brother in-law contacted Uber via the mobile App. Upon doing so we were quoted a $80 ride, with possible surge increase. However the app did not in detail describe or calculate the total. So I agreed with ignorance assuming that it could not be more than a few extra bucks. Later informed by Uber that their Uber drivers were in \""High Demand\"", however that isn't something I would know so I cannot say why the surge was even there? I don't travel to the city often or for that matter do so during large events. Upon traveling from N. Clark to the western suburb of Lombard, IL. Not only did our Uber driver Victor take a longer route than what we suggested, he then charged us a whopping $300.27 for the ride. That's a 3.9% increase against the normal rate. I cannot say how that is even feasible, how that is even logical or where they could calculate such an amount. """,1,2237,925,2016-08-24
"""I recently had to take my dog to get her an appointment to get her shot. Everything went well and, as always, when I arrived back home from the doctors I checked behind my seat to see if me or my dog left a mess behind. Which we DID NOT. The next day I go to my local pet store with my family to buy her treats and my card is declined. Turns out Uber charged my card $200!! I asked them why was that money taken out and they said the driver sent a report that my dog urinated and left feces in his car. I knew he was either lying or got the ride. So I simply told them they made a mistake and if they could please refund me back my money. """,1,2238,639,2015-10-23
"""I got this guy and he charged me and never came. He blamed the GPS when I gave him clear directions then when he finally saw us he drove off and canceled the ride charging me $13 and still charged me plus a $5 fee for driving around. What a scum bag. Spread the word so people know. I don't want this happening to other people I want you all to be aware of what some Uber driver are doing. Be careful and always check your online receipt because they are ripping people off???""",1,2239,476,2018-08-31
"""My husband signed up for Uber online and schedule a pick up time to get the car,which was at 5:00pm at the office (location 04644)1398bryantstreet94102. we arrived 30 minutes before the scheduled time.People have been here since 11am and were exhausted. So we thought being as they closed at 5:00pm,we probably wouldnt have to be here as long. It's now after 6pm  and I had the time to write this review. Not only are we waiting for the longest, but every time we asked questions regarding the cars,no one seems to know what's going on. One of the workers said he's already off the clock and that he couldn't help. We further asked to speak with the manager and she was more unprofessional!!! She literally got pissed at one of the customers then claim \""she's doing us a favor\"". I couldn't help but to let her know how unprofessional and very out of order she is...but she continued and even got mad at me also and shouting in her native language. DON'T COME HERE!!!""",1,2240,966,2017-09-26
"""We took it for our first time in Chicago and always were accommodated with the size of our group. They were very prompt, maybe sometimes too prompt but excellent service.""",5,2241,170,2018-07-12
"""I ordered a car and was quickly picked up by driver Dramane. When I arrived at my destination I tipped Dramane $8.00 for a $21.81 fare and I left. I immediately noticed that my cell phone a Samsung Galaxy S7 was missing. I called as soon as I could get a valid number from UBER (NO CUSTOMER SERVICE TO SPEAK WITH) AND CALLED. The driver did not answer his phone and after continuous tries he Dramane finally picked up after about 15 minutes of me calling nonstop. I asked him to please look in the back of his car for my phone. He told me \""I have a client and can't\"". Bullcrap. He should have done so immediately and from his responses to me I could tell that he was acting very shady. I have no doubt that he did find my phone and kept it. Which means HE STOLE MY CELL PHONE AND UBER DID NOTHING TO HELP ME. NO CUSTOMER SERVICE AT ALL.""",1,2242,836,2017-06-07
"""I like Uber for the most part. Their prices fluctuate (increase) frequently. There is no phone number or email to get in touch with Corporate. You get charged when the drivers go to the wrong place and say you aren't there. You get charged when you cancel but you don't get anything when drivers don't show and there is no way to make this known. For the most part it is ok but, these are things that have happened to me or family or people I know.""",4,2243,448,2018-07-25
